4000;7.707908;60.316159;6.951050;48.140293;74.975117;6
4200;9.259771;64.071065;7.624067;50.312777;80.954903;6
4400;10.634113;74.638905;9.657287;58.140800;94.930305;6
4600;11.164182;79.530176;8.793749;60.997291;99.488107;6
4800;11.455907;85.055365;10.498749;63.656358;107.010021;6
5000;14.565511;94.084829;10.612933;70.002934;119.263273;6
5200;15.815923;101.498998;12.394053;73.463708;129.708974;6
5400;14.892955;108.946358;11.559245;76.270149;135.398558;6
5600;16.800628;114.956596;11.852501;77.468358;143.609725;6
5800;15.408061;126.026532;10.721700;84.041522;152.156293;6
6000;18.402191;144.166659;11.724832;97.088884;174.293682;6
6200;20.565699;143.116889;13.249318;90.171281;176.931906;6
6400;20.914814;154.617004;16.468814;97.008798;192.000632;6
6600;24.261155;167.934828;17.642259;104.833719;209.838242;6
6800;23.721868;184.933990;17.724361;116.523939;226.380219;6
7000;26.347665;191.572707;19.401890;116.836884;237.322262;6
7200;29.381504;210.504773;20.460041;128.117365;260.346318;6
7400;31.903245;218.857318;22.879823;128.917946;273.640386;6
7600;32.565152;241.840743;21.493360;144.140732;295.899255;6
7800;33.595869;264.061390;23.240809;157.497293;320.898068;6
8000;35.783019;270.475511;24.432382;153.807795;330.690912;6
8200;47.256140;294.522392;69.555082;170.122427;411.333614;6
8400;52.079860;308.204418;72.476324;173.248426;432.760602;6
8600;50.734368;329.129557;75.305101;182.028000;455.169026;6
8800;54.989625;344.861534;79.606449;188.155306;479.457608;6
9000;55.827854;365.386445;79.774002;200.802191;500.988301;6
9200;57.817422;383.185999;85.307396;207.360784;526.310817;6
9400;57.781812;406.300132;87.433835;216.690296;551.515779;6
0;0.040053;0.000001;0.000001;0.000000;0.040055;7
200;0.068437;0.514566;0.013032;0.513428;0.596035;7
400;0.104291;2.396125;0.057950;2.387702;2.558366;7
600;0.176578;3.513664;0.119387;3.486277;3.809629;7
800;0.337759;4.915736;0.286585;4.818513;5.540080;7
1000;0.476876;7.302161;0.414703;7.165771;8.193740;7
1200;0.719671;9.006052;0.586494;8.764938;10.312217;7
1400;0.518323;11.220049;0.923864;10.767843;12.662236;7
1600;0.744020;11.933157;0.865595;11.343949;13.542772;7
1800;1.815576;17.041826;0.995510;16.191096;19.852912;7
2000;2.013905;17.721276;1.221258;16.674518;20.956439;7
2200;2.215242;19.817268;1.486466;18.385713;23.518976;7
2400;2.439534;22.640099;1.729534;20.830948;26.809167;7
2600;2.115190;24.611318;2.420882;22.166047;29.147390;7
2800;3.054907;29.797657;2.558111;26.599351;35.410675;7
3000;4.457138;33.807106;2.543691;29.993663;40.807935;7
3200;5.636587;36.556041;3.866105;31.998412;46.058733;7
3400;5.496446;40.917795;3.549437;35.481850;49.963678;7
3600;6.777492;45.537817;4.090959;38.764323;56.406268;7
3800;6.797021;52.842501;4.684708;44.768851;64.324230;7
4000;7.361571;59.623122;5.049794;50.167428;72.034487;7
4200;7.673503;70.037812;5.263875;58.508455;82.975190;7
4400;9.390839;66.886997;5.941139;53.995694;82.218975;7
